A¤o;Mes;Provincia;Cant¢n;N£mero de Personas;Fecha de Corte
2023;9;GUAYAS;GUAYAQUIL;0;30/9/2023
2023;9;ZAMORA CHINCHIPE;ZAMORA;0;30/9/2023
2023;9;SUCUMBIOS;LAGO AGRIO;1;30/9/2023
2023;9;GUAYAS;GUAYAQUIL;0;30/9/2023
2023;9;ORELLANA;PUERTO FRANCISCO DE ORELLANA;1;30/9/2023
2023;9;ORELLANA;PUERTO FRANCISCO DE ORELLANA;1;30/9/2023
2023;9;SUCUMBIOS;LAGO AGRIO;1;30/9/2023
2023;9;PICHINCHA;QUITO;1;30/9/2023
2023;9;ZAMORA CHINCHIPE;EL PANGUI;1;30/9/2023
2023;9;ORELLANA;PUERTO FRANCISCO DE ORELLANA;1;30/9/2023
2023;9;ZAMORA CHINCHIPE;EL PANGUI;3;30/9/2023
2023;9;ORELLANA;LA JOYA DE LOS SACHAS;0;30/9/2023
2023;9;ZAMORA CHINCHIPE;EL PANGUI;2;30/9/2023
2023;9;SANTA ELENA;SANTA ELENA;0;30/9/2023
2023;9;PASTAZA;PASTAZA;5;30/9/2023
2023;9;MORONA SANTIAGO;MACAS;1;30/9/2023
2023;9;SANTA ELENA;SANTA ELENA;0;30/9/2023
2023;9;PICHINCHA;CAYAMBE;1;30/9/2023
2023;9;ZAMORA CHINCHIPE;EL PANGUI;1;30/9/2023
2023;9;NAPO;TENA;1;30/9/2023
2023;9;ZAMORA CHINCHIPE;YANTZAZA;1;30/9/2023
2023;9;ZAMORA CHINCHIPE;EL PANGUI;0;30/9/2023
2023;9;PICHINCHA;CAYAMBE;0;30/9/2023
2023;9;GUAYAS;GUAYAQUIL;0;30/9/2023
2023;9;PICHINCHA;QUITO;1;30/9/2023
2023;9;ORELLANA;LA JOYA DE LOS SACHAS;1;30/9/2023
2023;9;SUCUMBIOS;LAGO AGRIO;0;30/9/2023
2023;9;ESMERALDAS;ESMERALDAS;0;30/9/2023
2023;9;AZUAY;CUENCA;1;30/9/2023
2023;9;AZUAY;CUENCA;0;30/9/2023
2023;9;SUCUMBIOS;NUEVA LOJA;1;30/9/2023
2023;9;PICHINCHA;QUITO;0;30/9/2023
2023;9;ZAMORA CHINCHIPE;EL PANGUI;1;30/9/2023
2023;9;SUCUMBIOS;LAGO AGRIO;1;30/9/2023
2023;9;NAPO;TENA;1;30/9/2023
2023;9;NAPO;TENA;1;30/9/2023
2023;9;SUCUMBIOS;SHUSHUFINDI;7;30/9/2023
2023;9;LOJA;PUYANGO;0;30/9/2023
2023;9;MORONA SANTIAGO;MACAS;1;30/9/2023
2023;9;PICHINCHA;QUITO;0;30/9/2023
2023;9;GUAYAS;GUAYAQUIL;0;30/9/2023
2023;9;CA¥AR;AZOGUES;1;30/9/2023
2023;9;PICHINCHA;QUITO;0;30/9/2023
2023;9;NAPO;EL CHACO;0;30/9/2023
2023;9;PICHINCHA;QUITO;0;30/9/2023
2023;9;PICHINCHA;QUITO;0;30/9/2023
2023;9;ORELLANA;LA JOYA DE LOS SACHAS;0;30/9/2023
2023;9;ZAMORA CHINCHIPE;EL PANGUI;2;30/9/2023
2023;9;AZUAY;CUENCA;0;30/9/2023
2023;9;EL ORO;ARENILLAS;0;30/9/2023
2023;9;PICHINCHA;QUITO;0;30/9/2023
2023;9;MORONA SANTIAGO;SUCUA;1;30/9/2023
2023;9;ORELLANA;PUERTO FRANCISCO DE ORELLANA;0;30/9/2023
2023;9;ORELLANA;LA JOYA DE LOS SACHAS;0;30/9/2023
2023;9;TUNGURAHUA;AMBATO;0;30/9/2023
2023;9;PICHINCHA;QUITO;0;30/9/2023
2023;9;SUCUMBIOS;NUEVA LOJA;1;30/9/2023
2023;9;SUCUMBIOS;NUEVA LOJA;1;30/9/2023
2023;9;NAPO;TENA;1;30/9/2023
2023;9;NAPO;TENA;1;30/9/2023
2023;9;PASTAZA;PASTAZA;0;30/9/2023
2023;9;NAPO;TENA;0;30/9/2023
2023;9;PICHINCHA;QUITO;0;30/9/2023
2023;9;ORELLANA;LA JOYA DE LOS SACHAS;0;30/9/2023
2023;9;MORONA SANTIAGO;SUCUA;1;30/9/2023
2023;9;SUCUMBIOS;LAGO AGRIO;0;30/9/2023
2023;9;ORELLANA;LA JOYA DE LOS SACHAS;0;30/9/2023
2023;9;ORELLANA;LA JOYA DE LOS SACHAS;0;30/9/2023
2023;9;ORELLANA;LA JOYA DE LOS SACHAS;0;30/9/2023
2023;9;PICHINCHA;QUITO;0;30/9/2023
2023;9;EL ORO;MACHALA;0;30/9/2023
2023;9;ORELLANA;LA JOYA DE LOS SACHAS;0;30/9/2023
2023;9;TUNGURAHUA;TISALEO;0;30/9/2023
2023;9;ORELLANA;PUERTO FRANCISCO DE ORELLANA;0;30/9/2023
2023;9;EL ORO;MACHALA;0;30/9/2023
2023;9;EL ORO;MACHALA;0;30/9/2023
2023;9;GUAYAS;GUAYAQUIL;0;30/9/2023
2023;9;PICHINCHA;QUITO;0;30/9/2023
2023;9;ORELLANA;PUERTO FRANCISCO DE ORELLANA;1;30/9/2023
2023;9;TUNGURAHUA;AMBATO;0;30/9/2023
2023;9;PICHINCHA;QUITO;0;30/9/2023
2023;9;ORELLANA;PUERTO FRANCISCO DE ORELLANA;0;30/9/2023
2023;9;SANTA ELENA;SALINAS;0;30/9/2023
2023;9;GUAYAS;GUAYAQUIL;0;30/9/2023
2023;9;PICHINCHA;QUITO;0;30/9/2023
2023;9;NAPO;TENA;1;30/9/2023
2023;9;SUCUMBIOS;LAGO AGRIO;2;30/9/2023
2023;9;ORELLANA;PUERTO FRANCISCO DE ORELLANA;1;30/9/2023
2023;9;ZAMORA CHINCHIPE;EL PANGUI;0;30/9/2023
2023;9;MORONA SANTIAGO;MACAS;2;30/9/2023
2023;9;ZAMORA CHINCHIPE;EL PANGUI;2;30/9/2023
2023;9;ZAMORA CHINCHIPE;EL PANGUI;1;30/9/2023
2023;9;ZAMORA CHINCHIPE;YANTZAZA;0;30/9/2023
2023;9;NAPO;EL CHACO;1;30/9/2023
2023;9;GUAYAS;GUAYAQUIL;0;30/9/2023
2023;9;ORELLANA;PUERTO FRANCISCO DE ORELLANA;2;30/9/2023
2023;9;ORELLANA;LA JOYA DE LOS SACHAS;0;30/9/2023
2023;9;PICHINCHA;QUITO;0;30/9/2023
2023;9;ZAMORA CHINCHIPE;EL PANGUI;0;30/9/2023
2023;9;PICHINCHA;QUITO;0;30/9/2023
2023;9;PICHINCHA;QUITO;0;30/9/2023
2023;9;CA¥AR;AZOGUES;0;30/9/2023
2023;9;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO DE LOS TSACHILAS;0;30/9/2023
2023;9;IMBABURA;IBARRA;0;30/9/2023
2023;9;PICHINCHA;QUITO;0;30/9/2023
2023;9;PICHINCHA;QUITO;0;30/9/2023
2023;9;ZAMORA CHINCHIPE;EL PANGUI;1;30/9/2023
2023;9;PICHINCHA;QUITO;1;30/9/2023
2023;9;ZAMORA CHINCHIPE;YANTZAZA;0;30/9/2023
2023;9;ZAMORA CHINCHIPE;YANTZAZA;0;30/9/2023
2023;9;LOS RIOS;BABAHOYO;0;30/9/2023
2023;9;ORELLANA;LA JOYA DE LOS SACHAS;0;30/9/2023
2023;9;ZAMORA CHINCHIPE;EL PANGUI;1;30/9/2023
2023;9;TUNGURAHUA;AMBATO;0;30/9/2023
2023;9;ZAMORA CHINCHIPE;YANTZAZA;0;30/9/2023
2023;9;AZUAY;CUENCA;0;30/9/2023
2023;9;GUAYAS;GUAYAQUIL;0;30/9/2023
2023;9;PICHINCHA;CAYAMBE;0;30/9/2023
2023;9;IMBABURA;IBARRA;0;30/9/2023
2023;9;ZAMORA CHINCHIPE;EL PANGUI;10;30/9/2023
2023;9;ZAMORA CHINCHIPE;EL PANGUI;1;30/9/2023
2023;9;PICHINCHA;QUITO;0;30/9/2023
2023;9;SANTA ELENA;SALINAS;1;30/9/2023
2023;9;PICHINCHA;QUITO;0;30/9/2023
2023;9;ZAMORA CHINCHIPE;YANTZAZA;12;30/9/2023
2023;9;ORELLANA;PUERTO FRANCISCO DE ORELLANA;2;30/9/2023
2023;9;PICHINCHA;QUITO;0;30/9/2023
2023;9;AZUAY;CUENCA;0;30/9/2023
2023;9;SUCUMBIOS;SHUSHUFINDI;1;30/9/2023
2023;9;ORELLANA;PUERTO FRANCISCO DE ORELLANA;1;30/9/2023
2023;9;MORONA SANTIAGO;TAISHA;0;30/9/2023
2023;9;AZUAY;CUENCA;0;30/9/2023
2023;9;MORONA SANTIAGO;SANTIAGO;1;30/9/2023
2023;9;ZAMORA CHINCHIPE;EL PANGUI;1;30/9/2023
2023;9;ZAMORA CHINCHIPE;EL PANGUI;1;30/9/2023
2023;9;ORELLANA;PUERTO FRANCISCO DE ORELLANA;1;30/9/2023
2023;9;AZUAY;CUENCA;0;30/9/2023
2023;9;GUAYAS;GUAYAQUIL;0;30/9/2023
2023;9;ORELLANA;LA JOYA DE LOS SACHAS;4;30/9/2023
2023;9;ORELLANA;LA JOYA DE LOS SACHAS;1;30/9/2023
2023;9;ORELLANA;LA JOYA DE LOS SACHAS;2;30/9/2023
2023;9;PASTAZA;PASTAZA;0;30/9/2023
2023;9;SUCUMBIOS;LAGO AGRIO;0;30/9/2023
2023;9;ORELLANA;PUERTO FRANCISCO DE ORELLANA;0;30/9/2023
2023;9;SUCUMBIOS;LAGO AGRIO;0;30/9/2023
2023;9;ZAMORA CHINCHIPE;EL PANGUI;1;30/9/2023
2023;9;COTOPAXI;LATACUNGA;0;30/9/2023
2023;9;MORONA SANTIAGO;TAISHA;0;30/9/2023
2023;9;AZUAY;CUENCA;0;30/9/2023
2023;9;ZAMORA CHINCHIPE;YANTZAZA;1;30/9/2023
2023;9;MORONA SANTIAGO;MACAS;1;30/9/2023
2023;9;NAPO;ARCHIDONA;2;30/9/2023
2023;9;PICHINCHA;QUITO;0;30/9/2023
2023;9;ESMERALDAS;ESMERALDAS;1;30/9/2023
2023;9;EL ORO;MACHALA;0;30/9/2023
2023;9;SIN REGISTRAR;SIN REGISTRAR;0;30/9/2023
2023;9;ZAMORA CHINCHIPE;ZAMORA;0;30/9/2023
2023;9;ESMERALDAS;ESMERALDAS;2;30/9/2023
2023;9;PICHINCHA;QUITO;0;30/9/2023
2023;9;ORELLANA;PUERTO FRANCISCO DE ORELLANA;10;30/9/2023
2023;9;CA¥AR;AZOGUES;1;30/9/2023
2023;9;ORELLANA;PUERTO FRANCISCO DE ORELLANA;0;30/9/2023
2023;9;EL ORO;MACHALA;0;30/9/2023
2023;9;GUAYAS;GUAYAQUIL;0;30/9/2023
2023;9;ESMERALDAS;ESMERALDAS;1;30/9/2023
2023;9;CARCHI;TULCAN;1;30/9/2023
2023;9;SUCUMBIOS;SHUSHUFINDI;2;30/9/2023
2023;9;ORELLANA;PUERTO FRANCISCO DE ORELLANA;0;30/9/2023
2023;9;LOS RIOS;QUEVEDO;0;30/9/2023
2023;9;ORELLANA;PUERTO FRANCISCO DE ORELLANA;4;30/9/2023
2023;9;PICHINCHA;QUITO;0;30/9/2023
2023;9;PICHINCHA;QUITO;0;30/9/2023
2023;9;MANABI;MANTA;0;30/9/2023
2023;9;ORELLANA;PUERTO FRANCISCO DE ORELLANA;2;30/9/2023
2023;9;PICHINCHA;QUITO;0;30/9/2023
2023;9;TUNGURAHUA;AMBATO;0;30/9/2023
2023;9;TUNGURAHUA;AMBATO;0;30/9/2023
2023;9;ORELLANA;PUERTO FRANCISCO DE ORELLANA;1;30/9/2023
2023;9;TUNGURAHUA;AMBATO;0;30/9/2023
2023;9;MORONA SANTIAGO;MACAS;1;30/9/2023
2023;9;LOJA;LOJA;0;30/9/2023
2023;9;MORONA SANTIAGO;MACAS;1;30/9/2023
2023;9;MORONA SANTIAGO;MACAS;1;30/9/2023
2023;9;MORONA SANTIAGO;MACAS;1;30/9/2023
2023;9;ORELLANA;LA JOYA DE LOS SACHAS;0;30/9/2023
2023;9;ORELLANA;PUERTO FRANCISCO DE ORELLANA;2;30/9/2023
2023;9;ORELLANA;LA JOYA DE LOS SACHAS;1;30/9/2023
2023;9;ORELLANA;PUERTO FRANCISCO DE ORELLANA;0;30/9/2023
2023;9;ORELLANA;LA JOYA DE LOS SACHAS;0;30/9/2023
2023;9;PICHINCHA;QUITO;0;30/9/2023
2023;9;PICHINCHA;QUITO;0;30/9/2023
2023;9;ORELLANA;PUERTO FRANCISCO DE ORELLANA;0;30/9/2023
2023;9;GUAYAS;DURAN;0;30/9/2023
2023;9;PICHINCHA;QUITO;0;30/9/2023
2023;9;ORELLANA;LA JOYA DE LOS SACHAS;0;30/9/2023
2023;9;ORELLANA;PUERTO FRANCISCO DE ORELLANA;0;30/9/2023
2023;9;TUNGURAHUA;AMBATO;0;30/9/2023
2023;9;TUNGURAHUA;AMBATO;0;30/9/2023
2023;9;ESMERALDAS;ESMERALDAS;0;30/9/2023
2023;9;ORELLANA;PUERTO FRANCISCO DE ORELLANA;0;30/9/2023
2023;9;ORELLANA;PUERTO FRANCISCO DE ORELLANA;0;30/9/2023
2023;9;SUCUMBIOS;SHUSHUFINDI;1;30/9/2023
2023;9;COTOPAXI;PANGUA;0;30/9/2023
2023;9;PICHINCHA;QUITO;0;30/9/2023
2023;9;PICHINCHA;QUITO;0;30/9/2023
2023;9;ORELLANA;PUERTO FRANCISCO DE ORELLANA;0;30/9/2023
2023;9;ORELLANA;PUERTO FRANCISCO DE ORELLANA;1;30/9/2023
2023;9;ZAMORA CHINCHIPE;EL PANGUI;1;30/9/2023
2023;9;ORELLANA;PUERTO FRANCISCO DE ORELLANA;1;30/9/2023
2023;9;AZUAY;CUENCA;0;30/9/2023
2023;9;SUCUMBIOS;SHUSHUFINDI;0;30/9/2023
2023;9;PICHINCHA;QUITO;0;30/9/2023
2023;9;ORELLANA;PUERTO FRANCISCO DE ORELLANA;2;30/9/2023
2023;9;PICHINCHA;QUITO;0;30/9/2023
2023;9;SUCUMBIOS;LAGO AGRIO;1;30/9/2023
2023;9;SUCUMBIOS;SHUSHUFINDI;7;30/9/2023
2023;9;ZAMORA CHINCHIPE;YANTZAZA;0;30/9/2023
2023;9;GUAYAS;GUAYAQUIL;0;30/9/2023
2023;9;ZAMORA CHINCHIPE;EL PANGUI;3;30/9/2023
2023;9;ZAMORA CHINCHIPE;EL PANGUI;1;30/9/2023
2023;9;SUCUMBIOS;SHUSHUFINDI;8;30/9/2023
2023;9;MORONA SANTIAGO;SUCUA;1;30/9/2023
2023;9;AZUAY;CUENCA;3;30/9/2023
2023;9;MORONA SANTIAGO;SUCUA;1;30/9/2023
2023;9;PICHINCHA;QUITO;0;30/9/2023
2023;9;AZUAY;SANTA ISABEL;2;30/9/2023
2023;9;AZUAY;CUENCA;0;30/9/2023
2023;9;AZUAY;CUENCA;0;30/9/2023
2023;9;CHIMBORAZO;RIOBAMBA;0;30/9/2023
2023;9;SUCUMBIOS;NUEVA LOJA;0;30/9/2023
2023;9;SUCUMBIOS;LAGO AGRIO;0;30/9/2023
2023;9;ESMERALDAS;ESMERALDAS;1;30/9/2023
2023;9;ORELLANA;PUERTO FRANCISCO DE ORELLANA;4;30/9/2023
2023;9;PICHINCHA;CAYAMBE;0;30/9/2023
2023;9;NAPO;TENA;3;30/9/2023
2023;9;ORELLANA;PUERTO FRANCISCO DE ORELLANA;0;30/9/2023
2023;9;GUAYAS;GUAYAQUIL;0;30/9/2023
2023;9;PICHINCHA;QUITO;0;30/9/2023
2023;9;SUCUMBIOS;LAGO AGRIO;0;30/9/2023
2023;9;MORONA SANTIAGO;SUCUA;1;30/9/2023
2023;9;ORELLANA;PUERTO FRANCISCO DE ORELLANA;0;30/9/2023
2023;9;ZAMORA CHINCHIPE;YANTZAZA;0;30/9/2023
2023;9;MANABI;MANTA;0;30/9/2023
2023;9;ZAMORA CHINCHIPE;YANTZAZA;0;30/9/2023
2023;9;NAPO;ARCHIDONA;1;30/9/2023
2023;9;AZUAY;CUENCA;0;30/9/2023
2023;9;ORELLANA;LA JOYA DE LOS SACHAS;0;30/9/2023
2023;9;MORONA SANTIAGO;MACAS;3;30/9/2023
2023;9;PICHINCHA;QUITO;0;30/9/2023
2023;9;CARCHI;TULCAN;0;30/9/2023
2023;9;SUCUMBIOS;SHUSHUFINDI;1;30/9/2023
2023;9;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO DE LOS TSACHILAS;0;30/9/2023
2023;9;SUCUMBIOS;SHUSHUFINDI;2;30/9/2023
2023;9;NAPO;TENA;0;30/9/2023
2023;9;MORONA SANTIAGO;MACAS;1;30/9/2023
2023;9;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO DE LOS TSACHILAS;0;30/9/2023
2023;9;NAPO;EL CHACO;4;30/9/2023
2023;9;PICHINCHA;QUITO;0;30/9/2023
2023;9;MORONA SANTIAGO;MACAS;1;30/9/2023
2023;9;NAPO;TENA;5;30/9/2023
2023;9;SANTA ELENA;SANTA ELENA;0;30/9/2023
2023;9;SUCUMBIOS;LAGO AGRIO;0;30/9/2023
2023;9;ZAMORA CHINCHIPE;ZAMORA;0;30/9/2023
2023;9;SUCUMBIOS;LAGO AGRIO;0;30/9/2023
2023;9;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO DE LOS TSACHILAS;0;30/9/2023
2023;9;SUCUMBIOS;LAGO AGRIO;0;30/9/2023
2023;9;SUCUMBIOS;NUEVA LOJA;0;30/9/2023
2023;9;AZUAY;CUENCA;0;30/9/2023
2023;9;GUAYAS;GUAYAQUIL;0;30/9/2023
2023;9;MORONA SANTIAGO;MACAS;2;30/9/2023
2023;9;SUCUMBIOS;LAGO AGRIO;0;30/9/2023
2023;9;CHIMBORAZO;RIOBAMBA;0;30/9/2023
2023;9;GUAYAS;GUAYAQUIL;1;30/9/2023
2023;9;AZUAY;CUENCA;0;30/9/2023
2023;9;SUCUMBIOS;SHUSHUFINDI;33;30/9/2023
2023;9;GUAYAS;GUAYAQUIL;0;30/9/2023
2023;9;AZUAY;CUENCA;0;30/9/2023
2023;9;NAPO;CARLOS JULIO AROSEMENA TOLA;1;30/9/2023
2023;9;MORONA SANTIAGO;SANTIAGO;1;30/9/2023
2023;9;ORELLANA;LA JOYA DE LOS SACHAS;0;30/9/2023
2023;9;MORONA SANTIAGO;MACAS;1;30/9/2023
2023;9;PASTAZA;PASTAZA;10;30/9/2023
2023;9;TUNGURAHUA;AMBATO;0;30/9/2023
2023;9;MANABI;PORTOVIEJO;8;30/9/2023
2023;9;PASTAZA;PASTAZA;2;30/9/2023
2023;9;PICHINCHA;QUITO;0;30/9/2023
2023;9;SUCUMBIOS;SHUSHUFINDI;1;30/9/2023
2023;9;TUNGURAHUA;AMBATO;0;30/9/2023
2023;9;PICHINCHA;QUITO;0;30/9/2023
2023;9;ZAMORA CHINCHIPE;YANTZAZA;1;30/9/2023
2023;9;SUCUMBIOS;LAGO AGRIO;1;30/9/2023
2023;9;SUCUMBIOS;LAGO AGRIO;0;30/9/2023
2023;9;TUNGURAHUA;AMBATO;0;30/9/2023
2023;9;NAPO;TENA;2;30/9/2023
2023;9;GUAYAS;GUAYAQUIL;2;30/9/2023
2023;9;SUCUMBIOS;LAGO AGRIO;1;30/9/2023
2023;9;SUCUMBIOS;LAGO AGRIO;2;30/9/2023
2023;9;PICHINCHA;QUITO;0;30/9/2023
2023;9;ZAMORA CHINCHIPE;YANTZAZA;1;30/9/2023
2023;9;SUCUMBIOS;LAGO AGRIO;1;30/9/2023
2023;9;MANABI;MANTA;0;30/9/2023
2023;9;AZUAY;CUENCA;0;30/9/2023
2023;9;SUCUMBIOS;LAGO AGRIO;2;30/9/2023
2023;9;MANABI;MANTA;0;30/9/2023
2023;9;PICHINCHA;QUITO;0;30/9/2023
2023;9;ORELLANA;PUERTO FRANCISCO DE ORELLANA;1;30/9/2023
2023;9;GUAYAS;GUAYAQUIL;0;30/9/2023
2023;9;GUAYAS;DURAN;0;30/9/2023
2023;9;PICHINCHA;QUITO;0;30/9/2023
2023;9;SUCUMBIOS;LAGO AGRIO;1;30/9/2023
2023;9;IMBABURA;OTAVALO;0;30/9/2023
2023;9;IMBABURA;OTAVALO;0;30/9/2023
2023;9;NAPO;CARLOS JULIO AROSEMENA TOLA;1;30/9/2023
2023;9;PICHINCHA;QUITO;0;30/9/2023
2023;9;IMBABURA;OTAVALO;0;30/9/2023
2023;9;PICHINCHA;QUITO;0;30/9/2023
2023;9;PICHINCHA;QUITO;0;30/9/2023
2023;9;SUCUMBIOS;SHUSHUFINDI;1;30/9/2023
2023;9;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO DE LOS TSACHILAS;0;30/9/2023
2023;9;TUNGURAHUA;AMBATO;0;30/9/2023
2023;9;PICHINCHA;QUITO;0;30/9/2023
2023;9;PICHINCHA;QUITO;0;30/9/2023
2023;9;PICHINCHA;QUITO;0;30/9/2023
2023;9;MORONA SANTIAGO;MACAS;1;30/9/2023
2023;9;MORONA SANTIAGO;MACAS;1;30/9/2023
2023;9;MORONA SANTIAGO;SUCUA;1;30/9/2023
2023;9;MORONA SANTIAGO;SUCUA;1;30/9/2023
2023;9;PICHINCHA;QUITO;0;30/9/2023
2023;9;ZAMORA CHINCHIPE;YANTZAZA;3;30/9/2023
2023;9;SUCUMBIOS;LAGO AGRIO;0;30/9/2023
2023;9;ORELLANA;PUERTO FRANCISCO DE ORELLANA;0;30/9/2023
2023;9;ORELLANA;PUERTO FRANCISCO DE ORELLANA;0;30/9/2023
2023;9;ZAMORA CHINCHIPE;ZAMORA;4;30/9/2023
2023;9;SUCUMBIOS;SHUSHUFINDI;0;30/9/2023
2023;9;ZAMORA CHINCHIPE;YANTZAZA;4;30/9/2023
2023;9;GUAYAS;GUAYAQUIL;0;30/9/2023
2023;9;NAPO;TENA;0;30/9/2023
2023;9;MORONA SANTIAGO;SUCUA;1;30/9/2023
2023;9;ZAMORA CHINCHIPE;EL PANGUI;3;30/9/2023
2023;9;MORONA SANTIAGO;SUCUA;1;30/9/2023
2023;9;MORONA SANTIAGO;SUCUA;1;30/9/2023
2023;9;PICHINCHA;QUITO;0;30/9/2023
2023;9;MORONA SANTIAGO;SUCUA;1;30/9/2023
2023;9;GUAYAS;GUAYAQUIL;0;30/9/2023
2023;9;GUAYAS;DURAN;0;30/9/2023
2023;9;GUAYAS;GUAYAQUIL;0;30/9/2023
2023;9;CA¥AR;AZOGUES;5;30/9/2023
2023;9;LOS RIOS;VINCES;0;30/9/2023
2023;9;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO DE LOS TSACHILAS;0;30/9/2023
2023;9;GUAYAS;GUAYAQUIL;0;30/9/2023
2023;9;TUNGURAHUA;AMBATO;0;30/9/2023
2023;9;TUNGURAHUA;AMBATO;0;30/9/2023
2023;9;LOJA;LOJA;0;30/9/2023
2023;9;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO DE LOS TSACHILAS;0;30/9/2023
2023;9;MORONA SANTIAGO;SUCUA;1;30/9/2023
2023;9;MORONA SANTIAGO;MACAS;1;30/9/2023
2023;9;PICHINCHA;QUITO;0;30/9/2023
2023;9;SUCUMBIOS;LAGO AGRIO;0;30/9/2023
2023;9;SUCUMBIOS;LAGO AGRIO;0;30/9/2023
2023;9;SUCUMBIOS;LAGO AGRIO;0;30/9/2023
2023;9;NAPO;QUIJOS;2;30/9/2023
2023;9;SUCUMBIOS;LAGO AGRIO;0;30/9/2023
2023;9;ZAMORA CHINCHIPE;YANTZAZA;4;30/9/2023
2023;9;EL ORO;MACHALA;0;30/9/2023
2023;9;ORELLANA;PUERTO FRANCISCO DE ORELLANA;10;30/9/2023
2023;9;PICHINCHA;QUITO;0;30/9/2023
2023;9;NAPO;QUIJOS;1;30/9/2023
2023;9;PICHINCHA;QUITO;0;30/9/2023
2023;9;MORONA SANTIAGO;MACAS;3;30/9/2023
2023;9;ORELLANA;PUERTO FRANCISCO DE ORELLANA;1;30/9/2023
2023;9;GUAYAS;GUAYAQUIL;0;30/9/2023
2023;9;SUCUMBIOS;LAGO AGRIO;2;30/9/2023
2023;9;MORONA SANTIAGO;GUALAQUIZA;3;30/9/2023
2023;9;MORONA SANTIAGO;MACAS;2;30/9/2023
2023;9;MORONA SANTIAGO;TAISHA;3;30/9/2023
2023;9;ZAMORA CHINCHIPE;YANTZAZA;1;30/9/2023
2023;9;PICHINCHA;QUITO;0;30/9/2023
2023;9;COTOPAXI;LATACUNGA;0;30/9/2023
2023;9;COTOPAXI;LATACUNGA;0;30/9/2023
2023;9;PICHINCHA;QUITO;0;30/9/2023
2023;9;PASTAZA;PASTAZA;3;30/9/2023
2023;9;PICHINCHA;QUITO;0;30/9/2023
2023;9;COTOPAXI;LATACUNGA;0;30/9/2023
2023;9;PASTAZA;PASTAZA;1;30/9/2023
2023;9;IMBABURA;IBARRA;2;30/9/2023
2023;9;PICHINCHA;QUITO;0;30/9/2023
2023;9;PASTAZA;PASTAZA;1;30/9/2023
2023;9;NAPO;TENA;2;30/9/2023
2023;9;PICHINCHA;QUITO;0;30/9/2023
2023;9;PASTAZA;PASTAZA;1;30/9/2023
2023;9;GUAYAS;GUAYAQUIL;0;30/9/2023
2023;9;PICHINCHA;QUITO;0;30/9/2023
2023;9;NAPO;TENA;0;30/9/2023
2023;9;NAPO;TENA;0;30/9/2023
2023;9;CHIMBORAZO;CHAMBO;1;30/9/2023
2023;9;NAPO;TENA;0;30/9/2023
2023;9;NAPO;TENA;0;30/9/2023
2023;9;NAPO;TENA;0;30/9/2023
2023;9;NAPO;TENA;0;30/9/2023
2023;9;AZUAY;CUENCA;0;30/9/2023
2023;9;MORONA SANTIAGO;GUALAQUIZA;0;30/9/2023
2023;9;MORONA SANTIAGO;MACAS;0;30/9/2023
2023;9;GUAYAS;GUAYAQUIL;0;30/9/2023
2023;9;MORONA SANTIAGO;MACAS;0;30/9/2023
2023;9;MORONA SANTIAGO;GUALAQUIZA;0;30/9/2023
2023;9;NAPO;TENA;0;30/9/2023
2023;9;PICHINCHA;QUITO;0;30/9/2023
2023;9;PICHINCHA;QUITO;0;30/9/2023
2023;9;NAPO;TENA;1;30/9/2023
2023;9;AZUAY;CUENCA;0;30/9/2023
2023;9;PICHINCHA;QUITO;0;30/9/2023
2023;9;PICHINCHA;QUITO;0;30/9/2023
2023;9;PICHINCHA;QUITO;0;30/9/2023
2023;9;GUAYAS;GUAYAQUIL;0;30/9/2023
2023;9;PICHINCHA;QUITO;0;30/9/2023
2023;9;PICHINCHA;QUITO;0;30/9/2023
2023;9;ZAMORA CHINCHIPE;ZAMORA;1;30/9/2023
2023;9;CHIMBORAZO;RIOBAMBA;0;30/9/2023
2023;9;PICHINCHA;QUITO;0;30/9/2023
2023;9;AZUAY;CUENCA;0;30/9/2023
2023;9;GUAYAS;GUAYAQUIL;0;30/9/2023
2023;9;ZAMORA CHINCHIPE;ZAMORA;0;30/9/2023
2023;9;ORELLANA;PUERTO FRANCISCO DE ORELLANA;0;30/9/2023
2023;9;ORELLANA;PUERTO FRANCISCO DE ORELLANA;0;30/9/2023
2023;9;ORELLANA;PUERTO FRANCISCO DE ORELLANA;0;30/9/2023
2023;9;ORELLANA;PUERTO FRANCISCO DE ORELLANA;0;30/9/2023
2023;9;MORONA SANTIAGO;SUCUA;0;30/9/2023
2023;9;MORONA SANTIAGO;SUCUA;0;30/9/2023
2023;9;MORONA SANTIAGO;SUCUA;0;30/9/2023
2023;9;PICHINCHA;QUITO;0;30/9/2023
2023;9;PICHINCHA;QUITO;0;30/9/2023
2023;9;PICHINCHA;QUITO;0;30/9/2023
2023;9;PICHINCHA;QUITO;0;30/9/2023
2023;9;ORELLANA;PUERTO FRANCISCO DE ORELLANA;0;30/9/2023
